OrderID,ShipmentDate,EstimatedDelivery,ActualDelivery,DestinationCountry,ShippingCost,LogisticProvider
2230,2023-10-06 23:33:32,12,19,Pakistan,62.68294210738381,UPS
2231,2021-07-22 13:46:45,12,12,Solomon Islands,95.1514296082864,DHL
2232,2021-11-30 07:37:23,5,15,Mongolia,71.31132306689378,UPS
2233,2021-10-14 02:19:28,9,13,Congo,84.70843431608773,DHL
2234,2023-11-04 01:16:11,9,17,Mexico,53.061590598568316,DHL
2235,2021-08-27 04:21:28,6,4,Swaziland,13.80417202029337,UPS
2236,2022-01-04 12:32:12,7,9,Ukraine,84.08908661580618,FedEx
2237,2023-06-19 03:32:47,14,5,Swaziland,84.6565197429799,DHL
2238,2023-07-16 19:58:21,6,3,Brazil,33.42276233264579,DHL
2239,2021-06-30 09:56:11,10,18,Togo,46.90984417147149,UPS
2240,2022-09-18 00:42:03,14,16,Serbia,42.41060395164742,FedEx
2241,2022-06-27 10:57:18,6,9,Brazil,63.640035706661735,DHL
2242,2022-11-25 21:28:46,4,12,Timor-Leste,41.24378184319325,FedEx
2243,2021-08-31 23:19:49,14,10,Finland,60.57577495967195,DHL
2244,2023-09-18 01:11:39,14,19,Equatorial Guinea,33.656685133523034,DHL
2245,2022-01-07 02:26:10,3,8,Kenya,15.75059782950644,FedEx
2246,2023-03-10 21:02:04,6,11,Saint Barthelemy,62.91952767205196,FedEx
2247,2022-05-10 02:56:08,10,17,Korea,50.48164777711766,UPS
2248,2023-03-31 21:59:11,7,19,Costa Rica,77.38527301100262,UPS
2249,2021-03-05 13:21:55,13,19,Palestinian Territory,92.38498544175714,DHL
2250,2022-07-11 18:14:44,14,10,Vietnam,10.223507990505203,Local Courier
2251,2021-10-23 00:00:59,13,16,Zambia,23.534276888838132,FedEx
2252,2023-11-25 14:50:36,6,16,United States Virgin Islands,51.755176644882354,FedEx
2253,2022-06-09 00:16:24,3,18,British Indian Ocean Territory (Chagos Archipelago),72.6682276551486,Local Courier
2254,2022-04-30 22:27:05,11,13,Guam,58.06851618882447,FedEx
2255,2021-07-24 13:26:38,9,19,Montserrat,91.02214660961326,FedEx
2256,2022-06-12 09:19:00,13,18,Guinea-Bissau,24.242326795606814,UPS
2257,2023-07-23 14:38:49,6,16,Cook Islands,80.02617194978511,DHL
2258,2023-09-07 09:55:40,8,17,Serbia,91.72656960750571,DHL
2259,2023-06-06 19:08:55,3,14,Barbados,22.341134246011322,UPS
2260,2022-07-23 02:51:02,6,10,Zimbabwe,18.326267718464265,DHL
2261,2023-07-20 21:03:54,13,8,Samoa,83.27896432156359,DHL
2262,2022-04-04 03:28:07,3,14,Montenegro,83.77379905964747,DHL
2263,2022-01-08 01:34:38,14,3,Grenada,29.282792006786075,Local Courier
2264,2021-04-30 13:03:40,3,7,Guinea,11.950425126577057,FedEx
2265,2022-03-27 18:32:20,12,14,France,91.8610528365641,FedEx
2266,2022-01-10 07:54:13,7,16,Netherlands Antilles,69.7479148798972,UPS
2267,2021-01-25 04:39:29,12,16,Turkmenistan,79.29597508920831,DHL
2268,2023-09-27 07:31:39,12,3,Spain,87.9589472314424,UPS
2269,2021-04-15 13:30:01,5,15,Hungary,57.80179747638909,DHL
2270,2023-03-25 07:43:34,5,12,Norway,60.50996386205484,DHL
2271,2022-11-23 06:13:59,6,12,Togo,52.406257725149516,DHL
2272,2022-05-08 11:51:16,13,3,Malaysia,33.32023954635296,FedEx
2273,2022-12-09 03:58:56,4,11,Lao People's Democratic Republic,56.308365176516155,UPS
2274,2023-05-30 17:23:07,9,3,Uruguay,42.721265142994525,UPS
2275,2022-04-13 01:40:57,13,13,Kiribati,84.56479300792707,FedEx
2276,2021-11-23 00:50:15,6,7,Barbados,98.8311242485437,DHL
2277,2022-11-25 21:26:31,13,8,Solomon Islands,94.30627761475908,FedEx
2278,2021-09-30 20:59:37,7,16,Bulgaria,59.51912567136136,Local Courier
2279,2023-07-04 03:04:41,5,15,Cameroon,25.589388927307176,UPS
2280,2022-04-07 18:28:21,11,15,Saint Lucia,70.33672373986846,DHL
2281,2023-01-27 13:54:57,9,4,Malta,65.08504247556326,FedEx
2282,2023-07-26 05:26:52,8,4,Panama,68.1282344361762,FedEx
2283,2023-06-22 07:32:00,6,7,New Zealand,73.19269330482594,DHL
2284,2023-05-11 09:06:58,9,13,Dominican Republic,59.733258574947826,FedEx
2285,2023-06-30 14:52:32,14,16,China,89.64599822527786,FedEx
2286,2023-03-14 11:32:06,13,17,Reunion,10.606815380247355,DHL
2287,2022-05-22 21:23:48,9,10,Grenada,92.85052557067728,DHL
2288,2023-01-13 03:09:49,8,18,Italy,21.32657893398816,UPS
2289,2021-11-07 16:45:43,4,8,Oman,87.40258945658871,UPS
2290,2023-01-07 21:22:53,5,5,Namibia,45.83819332338874,DHL
2291,2021-08-08 10:04:03,13,6,Micronesia,70.56384911324628,UPS
2292,2023-01-07 02:45:13,3,15,Niue,83.91621994410728,UPS
2293,2023-11-16 12:58:18,5,5,Martinique,22.60675819655239,Local Courier
2294,2021-12-14 17:12:36,8,8,Turkmenistan,39.02246942034978,DHL
2295,2023-09-24 09:14:01,11,13,Korea,38.252321059027565,Local Courier
2296,2023-09-07 00:01:15,11,8,Albania,49.65551149070677,DHL
2297,2023-05-19 14:49:56,13,13,Timor-Leste,40.90329276558153,DHL
2298,2023-11-23 09:42:52,5,4,Egypt,62.01287974560485,FedEx
2299,2021-04-01 04:07:33,4,3,Wallis and Futuna,68.47006090890807,DHL
2300,2022-04-03 01:22:26,13,15,United States of America,63.75723250771153,Local Courier
2301,2023-12-03 18:18:36,12,12,Japan,65.03610038722238,FedEx
2302,2023-03-19 01:49:51,7,12,Guatemala,82.60372545556223,FedEx
2303,2021-06-17 11:28:18,8,9,Sweden,10.974272634518497,FedEx
2304,2022-07-10 02:46:12,9,9,Hungary,34.29697790138624,DHL
2305,2023-12-16 22:36:46,7,10,French Polynesia,73.80888738582127,DHL
2306,2023-08-07 04:43:11,5,12,El Salvador,96.07621977585109,DHL
2307,2023-08-10 05:10:02,14,6,Colombia,86.22229049958878,UPS
2308,2021-05-01 02:57:12,7,19,Cape Verde,92.58236725521355,UPS
2309,2023-04-03 01:36:40,8,6,Kiribati,12.82734223641965,FedEx
2310,2023-04-20 07:45:04,6,7,Tokelau,75.81947777544634,DHL
2311,2023-06-19 00:04:28,7,14,Malawi,50.77888669136971,FedEx
2312,2021-11-27 03:42:33,12,8,Yemen,53.349687285976955,FedEx
2313,2022-07-07 19:30:24,7,14,Vietnam,82.59532595031489,UPS
2314,2022-02-16 06:29:55,3,9,Burkina Faso,60.469251938845254,Local Courier
2315,2021-11-14 05:49:27,3,7,Ghana,29.54245213598367,FedEx
2316,2022-04-07 00:24:37,6,18,Palestinian Territory,96.95170032233257,DHL
2317,2021-10-06 14:15:31,8,4,Marshall Islands,46.80683249107361,FedEx
2318,2022-10-08 13:35:33,10,16,Singapore,31.99213399687797,FedEx
2319,2021-12-19 21:18:29,4,10,Jamaica,31.846367466832216,DHL
2320,2023-12-25 22:52:18,8,3,Panama,32.198451126952705,Local Courier
2321,2021-07-26 16:18:23,13,9,Denmark,12.077359760023349,UPS
2322,2022-03-13 15:54:54,6,11,Netherlands Antilles,80.69770892302857,FedEx
2323,2022-04-29 11:51:32,5,3,Eritrea,84.57187504099254,UPS
2324,2023-08-30 13:00:10,13,7,Guatemala,70.80432751838839,UPS
2325,2022-08-17 14:22:28,3,17,Indonesia,31.80781115686885,DHL
2326,2022-04-02 20:06:04,12,19,Brunei Darussalam,49.879845797379836,FedEx
2327,2023-04-19 00:17:29,9,15,Greece,79.2057702056215,UPS
2328,2023-11-20 06:26:49,8,9,Nauru,56.93529356312642,Local Courier
2329,2021-07-03 22:23:12,5,3,Hong Kong,94.5199468308625,UPS
2330,2023-06-14 20:44:06,14,7,Brunei Darussalam,78.77701455019387,FedEx
2331,2022-10-06 03:39:47,3,5,Congo,84.00404010562764,FedEx
2332,2023-05-22 10:08:02,12,19,Antigua and Barbuda,47.34138357452563,FedEx
2333,2021-02-09 20:47:18,3,14,Ethiopia,44.20522240340178,Local Courier
2334,2021-08-14 02:56:35,4,14,Turks and Caicos Islands,77.96635700348439,DHL
2335,2021-01-04 18:16:51,13,13,Jordan,13.369684993241808,DHL
2336,2023-05-17 14:37:29,9,16,Congo,10.634606106342073,DHL
2337,2023-06-26 08:10:49,4,11,Cyprus,41.47789936839957,FedEx
2338,2022-04-18 11:17:49,14,7,Lebanon,62.26136655516728,FedEx
2339,2021-09-19 19:14:29,12,15,Seychelles,64.01013529639822,FedEx
2340,2023-12-13 09:48:39,11,18,United States Virgin Islands,17.46973022888496,Local Courier
2341,2023-11-08 11:34:42,9,4,China,25.82215666119773,FedEx
2342,2022-03-11 07:32:51,6,13,Palestinian Territory,42.59704263999075,DHL
2343,2021-04-01 20:37:17,10,14,Slovakia (Slovak Republic),60.418982305886175,UPS
2344,2023-06-21 19:56:43,6,10,Gambia,22.04514535203607,UPS
2345,2021-07-27 00:17:20,12,5,Kyrgyz Republic,77.94676143327473,FedEx
2346,2022-10-20 21:01:34,3,16,Canada,97.92005547409396,DHL
2347,2021-02-16 09:59:14,11,16,Hungary,73.25316966211598,UPS
2348,2021-08-28 10:48:50,8,17,Palau,66.37796935320284,Local Courier
2349,2022-11-04 07:08:10,14,3,Hungary,79.302144971584,UPS
2350,2023-01-26 14:31:47,6,15,Cameroon,83.48693847085535,DHL
2351,2022-11-08 23:07:49,6,16,Sri Lanka,12.969806164193997,FedEx
2352,2022-08-03 01:24:51,8,17,Taiwan,54.12790028149375,DHL
2353,2021-11-21 02:21:38,10,19,Trinidad and Tobago,78.87124503935945,UPS
2354,2023-06-10 13:50:54,14,5,Switzerland,31.312997901541102,FedEx
2355,2023-09-28 07:49:53,10,7,Australia,40.85794571096519,DHL
2356,2023-06-04 00:33:53,3,15,Palau,99.66800548965882,FedEx
2357,2022-07-21 08:28:08,3,15,Bouvet Island (Bouvetoya),48.34171108420391,DHL
2358,2022-05-08 08:04:04,8,19,Tanzania,11.016740983755206,DHL
2359,2023-06-29 02:59:03,6,19,Libyan Arab Jamahiriya,87.40281924457386,DHL
2360,2021-12-20 20:27:21,8,15,Syrian Arab Republic,76.36040445467755,FedEx
2361,2021-05-05 11:02:37,10,8,Tuvalu,48.43450619441895,UPS
2362,2022-06-25 03:16:06,4,19,Saint Martin,73.00845297755907,Local Courier
2363,2022-03-12 18:34:03,6,7,Mali,88.12669074274126,UPS
2364,2023-02-06 17:21:13,12,18,Myanmar,46.44204082011252,FedEx
2365,2022-02-08 18:24:50,14,18,Mauritania,20.85149864527701,FedEx
2366,2021-12-20 15:46:13,6,9,Cuba,65.83840939349273,FedEx
2367,2021-04-10 12:09:34,8,14,Holy See (Vatican City State),56.46336869501498,DHL
2368,2022-07-14 01:49:13,4,6,Libyan Arab Jamahiriya,42.957495168176735,FedEx
2369,2021-03-26 18:55:52,7,6,Norway,64.69015863171309,FedEx
2370,2023-06-14 08:32:01,12,19,Cayman Islands,92.56883413642693,FedEx
2371,2023-09-10 13:58:54,7,10,Philippines,82.9493386795459,DHL
2372,2022-07-20 18:16:39,12,9,Niger,83.48941910887977,FedEx
2373,2021-02-28 16:32:48,12,19,Liberia,90.83784125214355,UPS
2374,2022-12-07 16:28:38,7,6,Solomon Islands,64.82681257086122,FedEx
2375,2023-08-21 19:36:34,12,13,Palestinian Territory,18.473421294463737,DHL
2376,2022-12-30 11:23:31,13,18,Sao Tome and Principe,91.37905730877782,DHL
2377,2022-07-11 07:29:19,13,3,Wallis and Futuna,17.28532264476407,DHL
2378,2021-05-17 15:37:32,4,18,Saint Lucia,40.28592121911523,FedEx
2379,2021-05-22 08:48:20,5,9,Costa Rica,43.63710682481933,DHL
2380,2021-02-22 20:34:33,13,7,Italy,74.44264854970875,UPS
2381,2022-12-31 07:57:15,8,9,Spain,16.781447235142117,FedEx
2382,2022-04-24 02:47:53,7,4,Tuvalu,23.463638305328473,FedEx
2383,2021-06-06 04:38:25,6,5,Bosnia and Herzegovina,58.24183053311565,Local Courier
2384,2023-02-05 09:31:26,4,7,Korea,25.524196028102494,FedEx
2385,2021-10-30 21:09:50,12,9,French Southern Territories,28.164799214922834,FedEx
2386,2022-12-28 23:10:08,10,16,Yemen,11.975491594287156,FedEx
2387,2023-08-01 09:45:11,14,17,British Virgin Islands,30.121352800426145,Local Courier
2388,2023-12-02 01:02:35,3,17,Macedonia,14.262620119427861,Local Courier
2389,2022-07-13 15:21:04,14,13,Morocco,71.59215330798895,FedEx
2390,2023-04-21 12:33:59,3,9,Christmas Island,95.04314857375022,UPS
2391,2023-08-28 22:40:04,14,10,Oman,84.7349039565004,Local Courier
2392,2022-01-07 05:57:58,3,4,Gambia,96.96620041474314,DHL
2393,2023-03-18 01:13:11,12,12,Somalia,70.32590131172826,DHL
2394,2022-05-11 01:43:07,6,6,Burkina Faso,69.12656619459122,UPS
2395,2022-12-04 07:38:43,8,11,Tonga,51.245893836490325,UPS
2396,2022-09-20 03:43:56,11,19,Trinidad and Tobago,71.27644741378737,DHL
2397,2021-06-27 13:18:40,14,13,Hong Kong,63.378129103711025,DHL
2398,2023-03-21 08:54:38,5,6,American Samoa,58.08451416146263,DHL
2399,2021-12-30 12:49:00,10,10,Colombia,73.22926969885529,DHL
2400,2022-06-03 01:08:04,12,9,Bolivia,31.586771810939016,FedEx
2401,2022-05-24 17:30:54,9,11,French Guiana,48.45154070294093,DHL
2402,2023-05-06 00:38:32,13,4,Marshall Islands,24.044717590732205,DHL
2403,2022-08-09 08:35:26,3,7,Kiribati,80.51543253347198,Local Courier
2404,2023-01-06 09:01:18,14,13,Barbados,23.364883611129166,FedEx
2405,2023-02-28 17:54:29,9,11,Venezuela,51.9595346612042,DHL
2406,2023-05-01 23:42:37,11,11,Solomon Islands,26.33168924475959,DHL
2407,2023-01-22 01:01:32,6,4,Congo,56.29202582450574,DHL
2408,2022-07-16 22:35:03,8,19,South Georgia and the South Sandwich Islands,37.064798903531354,DHL
2409,2023-06-12 20:04:33,3,6,Chad,85.07733177221803,DHL
2410,2023-10-10 15:42:47,13,3,Tuvalu,17.421295471581217,DHL
2411,2021-03-21 22:47:13,4,4,Antarctica (the territory South of 60 deg S),43.598996712456426,DHL
2412,2021-05-22 05:14:24,8,18,Jamaica,76.3810109811893,UPS
2413,2022-09-06 14:01:03,7,10,Maldives,25.26035151440731,FedEx
2414,2022-09-10 05:57:09,13,17,Mexico,14.105276772908146,UPS
2415,2021-12-17 16:54:26,13,19,Afghanistan,62.73775187738825,FedEx
2416,2023-09-26 09:18:52,3,13,Mauritius,32.39266030937408,Local Courier
2417,2023-12-16 17:05:57,5,13,Cyprus,14.282667071531558,DHL
2418,2021-10-21 06:00:33,5,8,Barbados,55.54731651510926,Local Courier
2419,2022-03-22 18:51:36,6,17,Guernsey,11.918439677551072,DHL
2420,2023-08-31 23:19:20,9,4,Guadeloupe,46.28551141221418,UPS
2421,2022-03-20 06:07:48,10,9,Bahamas,72.4070537343911,UPS
2422,2022-11-21 21:10:52,6,10,Germany,31.958232729732913,UPS
2423,2023-04-30 04:28:14,5,17,Oman,86.48751236798107,UPS
2424,2022-07-06 22:55:00,12,8,Montenegro,43.92280497869832,DHL
2425,2023-11-16 23:21:36,3,10,Canada,50.34988202672417,DHL
2426,2021-02-19 16:30:47,11,19,Saudi Arabia,71.10344769298177,DHL
2427,2023-03-28 12:48:45,8,8,Palau,54.27300601396377,DHL
2428,2021-09-17 19:26:27,9,12,Guinea-Bissau,59.244454237417514,DHL
2429,2023-02-20 07:15:51,3,13,Liechtenstein,99.14008169486755,FedEx
2430,2023-10-28 03:41:58,9,16,Lao People's Democratic Republic,24.171506651749354,DHL
2431,2023-01-26 17:31:39,13,14,Gibraltar,52.42574034600239,UPS
2432,2021-03-26 13:06:51,5,9,Bosnia and Herzegovina,50.48580882833146,FedEx
2433,2023-09-26 15:50:27,8,10,Norway,67.8202696404657,UPS
2434,2021-06-30 16:16:46,5,18,Palau,92.34062520498881,DHL
2435,2021-12-29 22:58:16,7,10,Luxembourg,36.66925893957893,UPS
2436,2021-05-11 09:06:31,7,18,Madagascar,41.658405367225384,DHL
2437,2022-03-24 17:50:08,3,3,Falkland Islands (Malvinas),29.486895751975762,UPS
2438,2022-01-23 20:37:48,13,3,Lebanon,68.20490651432968,FedEx
2439,2023-04-09 09:39:23,12,8,Central African Republic,37.894402348859266,DHL
2440,2023-08-28 12:39:44,3,15,Tajikistan,30.838379355661758,UPS
2441,2023-11-09 14:39:26,6,13,Guinea,94.88701820050613,UPS
2442,2023-08-18 19:56:02,14,9,Saint Helena,57.321894060515916,DHL
2443,2022-06-03 01:29:35,7,3,Yemen,93.49750089824151,UPS
2444,2021-05-04 02:05:02,11,12,Venezuela,61.37978707863821,UPS
2445,2023-08-15 17:59:20,9,18,Bulgaria,77.4095911942608,FedEx
2446,2022-10-17 08:59:26,5,11,Saudi Arabia,60.69764711093294,Local Courier
2447,2023-01-15 15:25:41,9,17,Japan,47.16819879036182,UPS
2448,2022-08-01 11:39:50,14,18,Monaco,69.32159362288213,UPS
2449,2021-04-03 05:11:26,3,13,Barbados,50.613965526916814,FedEx
2450,2021-11-28 04:55:30,4,7,Nicaragua,16.893868223932742,DHL
2451,2021-06-04 02:28:57,8,14,Togo,98.761220480119,FedEx
2452,2022-01-24 14:22:02,5,11,Taiwan,52.705511821458046,FedEx
2453,2023-09-15 15:01:53,5,15,Falkland Islands (Malvinas),36.540206875530714,FedEx
2454,2021-06-08 19:27:42,12,10,Saudi Arabia,27.070709845894115,DHL
2455,2023-07-28 13:01:14,10,17,Heard Island and McDonald Islands,52.94164980388663,UPS
2456,2023-04-13 05:05:26,11,9,Palestinian Territory,68.17250320538871,DHL
2457,2021-09-25 11:22:06,3,19,Kazakhstan,55.577917023837685,Local Courier
2458,2021-09-21 22:14:36,3,16,Saudi Arabia,30.00114857711223,FedEx
2459,2021-09-04 09:28:39,4,17,Saint Vincent and the Grenadines,70.45953599686987,DHL
2460,2022-03-27 02:17:13,14,17,Tonga,53.487837439522686,Local Courier
2461,2022-10-03 19:31:19,5,9,Guatemala,92.71211739098132,FedEx
2462,2022-12-04 17:27:43,12,16,Albania,20.572704929514934,FedEx
2463,2022-12-21 18:10:42,13,16,Botswana,81.88733904402191,UPS
2464,2021-07-17 15:10:59,9,13,Bolivia,76.35829537205167,DHL
2465,2023-09-23 13:48:55,11,15,Belgium,61.69614461680819,DHL
2466,2021-10-25 22:52:08,8,8,Ghana,67.07099669848935,FedEx
2467,2021-11-14 06:46:53,8,4,Togo,78.09714908913521,UPS
2468,2021-02-19 21:54:58,4,19,Turks and Caicos Islands,17.09147439138386,Local Courier
2469,2023-04-04 13:55:24,3,17,Guadeloupe,51.568070158881724,Local Courier
2470,2021-01-18 08:08:10,8,5,Puerto Rico,71.57053141490096,DHL
2471,2022-11-17 21:30:34,6,4,Liberia,95.83489982475685,FedEx
2472,2022-12-19 21:11:11,7,13,Egypt,27.28610887566171,UPS
2473,2022-06-18 19:12:13,4,9,Macao,59.34993984847525,FedEx
2474,2022-05-02 14:58:09,4,13,Sri Lanka,68.33506994552536,Local Courier
2475,2022-05-08 13:17:45,3,3,United Arab Emirates,25.10615188016422,FedEx
2476,2022-05-17 01:44:57,12,18,British Indian Ocean Territory (Chagos Archipelago),97.64477779620125,DHL
2477,2023-09-11 19:12:58,5,9,Uzbekistan,52.86082808001458,UPS
2478,2023-03-20 14:46:36,7,6,Spain,93.39216230207171,UPS
2479,2022-05-21 10:27:44,8,9,Congo,42.083159199546294,DHL
2480,2021-11-01 23:33:44,11,19,Andorra,36.174682710577585,DHL
2481,2023-01-21 11:27:01,8,10,Hong Kong,30.8357282597353,FedEx
2482,2022-11-24 18:22:51,5,18,Liberia,60.803524060886375,UPS
2483,2022-01-20 18:43:23,8,13,Heard Island and McDonald Islands,44.99944444941763,FedEx
2484,2023-10-21 14:26:25,9,19,Equatorial Guinea,43.36309534144299,UPS
2485,2021-06-26 15:03:16,5,7,Argentina,77.96091003288839,FedEx
2486,2022-11-05 08:41:32,8,17,Guinea,33.69722642445018,DHL
2487,2021-11-23 14:04:02,11,11,Vanuatu,27.529667001458222,FedEx
2488,2022-07-02 18:50:06,7,11,El Salvador,53.942428734379654,FedEx
2489,2023-12-24 19:11:04,14,12,Mali,66.09651134719323,UPS
2490,2023-07-03 21:33:09,13,19,Zimbabwe,26.53463821302763,DHL
2491,2021-12-22 12:00:48,9,10,Haiti,66.04558918682274,DHL
2492,2023-07-27 23:20:04,4,8,Palau,81.13050114318179,FedEx
2493,2021-10-24 15:20:13,14,12,Bahamas,82.51016164402463,UPS
2494,2022-09-30 07:30:08,13,16,Iraq,25.271897600217535,Local Courier
2495,2023-10-25 21:51:17,8,13,Jordan,46.13981825081061,DHL
2496,2022-10-18 21:19:30,10,13,Northern Mariana Islands,93.56167757789956,FedEx
2497,2022-06-24 15:17:25,11,8,Czech Republic,80.45462842233576,FedEx
2498,2021-03-29 14:37:18,8,15,Bosnia and Herzegovina,27.2043827112353,FedEx
2499,2022-12-29 02:43:46,5,17,Uganda,17.375228078742925,FedEx
2500,2023-08-21 06:22:34,10,11,Indonesia,97.00565038213264,FedEx
2501,2023-04-10 09:13:28,6,17,United States of America,38.81888218244513,FedEx
2502,2023-08-19 08:48:43,14,17,Nigeria,24.2890043408441,DHL
2503,2022-12-07 12:11:54,12,4,Haiti,82.74514724177789,FedEx
2504,2022-10-17 06:52:52,3,15,France,14.212901716332318,UPS
2505,2022-10-15 15:15:25,12,18,Lebanon,81.45818143006842,FedEx
2506,2021-07-14 11:56:28,14,16,Tunisia,37.146803175753334,UPS
2507,2021-07-13 08:50:32,7,12,Nigeria,55.50074105509187,Local Courier
2508,2023-02-15 15:25:46,4,15,United States Minor Outlying Islands,94.26716137201981,UPS
2509,2023-09-26 18:26:02,11,6,Finland,87.12125213124699,DHL
2510,2023-12-06 13:11:45,4,5,Angola,60.62486448268789,FedEx
2511,2023-02-19 03:12:59,5,6,Nauru,78.3909349759713,DHL
2512,2023-04-03 15:26:40,5,15,Palestinian Territory,30.46343076943274,DHL
2513,2022-04-02 01:41:13,4,4,Indonesia,14.01597118619442,DHL
2514,2023-12-28 19:32:23,8,16,Kyrgyz Republic,32.07417021435442,DHL
2515,2021-11-11 04:40:10,11,4,Dominican Republic,64.4202209103853,FedEx
2516,2023-11-07 15:48:59,14,17,Christmas Island,38.47712554248257,FedEx
2517,2021-12-09 02:21:29,7,6,Anguilla,86.12569254427781,UPS
2518,2021-04-12 03:45:39,12,7,Malawi,46.8178770026133,UPS
2519,2021-12-06 07:43:11,4,3,Vanuatu,45.01822386807919,DHL
2520,2021-11-20 04:21:22,12,16,Brunei Darussalam,43.122294821950234,FedEx
2521,2021-07-01 16:00:43,4,3,French Polynesia,81.24897987578221,DHL
2522,2022-05-22 08:49:15,7,14,Nicaragua,31.899506332712587,DHL
2523,2021-11-20 06:58:45,6,16,Croatia,86.16998031542929,DHL
2524,2023-12-15 00:16:53,13,3,Benin,31.35108777009342,FedEx
2525,2022-06-18 06:22:22,11,10,Papua New Guinea,53.303213402658116,Local Courier
2526,2021-09-09 09:12:47,3,16,Nepal,17.45199204587576,UPS
2527,2021-09-13 22:30:58,13,12,Hungary,95.54016255065187,UPS
2528,2022-07-02 19:47:47,4,13,Switzerland,90.49214200493145,Local Courier
2529,2021-05-16 00:00:02,5,10,Botswana,62.17052105287023,FedEx
2530,2023-01-13 18:33:38,13,12,Maldives,27.39803603420332,DHL
2531,2022-08-20 02:32:30,10,4,Bolivia,60.35965969314399,DHL
2532,2023-04-23 05:03:47,7,8,Cuba,48.27991459914753,DHL
2533,2022-12-01 08:30:58,6,5,Guam,19.156249299411265,Local Courier
2534,2021-11-30 03:05:59,10,16,Barbados,95.91104308323855,FedEx
2535,2022-11-26 05:02:10,5,3,Jordan,43.50541613918724,FedEx
2536,2022-11-18 06:16:40,8,9,Indonesia,13.980551431500656,FedEx
2537,2022-01-16 04:47:40,7,5,Niue,90.07702962482713,DHL
2538,2022-01-01 04:41:50,5,16,United Arab Emirates,12.926469556192153,FedEx
2539,2022-08-03 20:51:38,7,17,Bhutan,57.63836591579905,Local Courier
2540,2021-10-01 06:02:30,10,12,Tajikistan,52.757316948769585,Local Courier
2541,2023-05-12 16:59:55,11,4,Libyan Arab Jamahiriya,52.232926926049586,FedEx
2542,2022-08-13 00:25:03,11,7,Liberia,59.33820946771855,DHL
2543,2022-08-29 11:08:58,3,5,Saudi Arabia,95.47871915477843,Local Courier
2544,2022-12-24 02:07:29,14,7,Chad,13.697119661778755,DHL
2545,2023-03-02 03:14:06,14,4,Azerbaijan,66.80836242059567,Local Courier
2546,2021-08-30 18:45:10,13,3,Namibia,49.994417449439226,DHL
2547,2022-12-27 23:11:24,13,10,Pakistan,65.46299561382835,DHL
2548,2023-09-14 19:10:40,9,13,American Samoa,58.53950424787796,DHL
2549,2023-03-14 06:16:48,5,8,Guadeloupe,40.82816117390327,FedEx
2550,2022-12-14 21:26:36,4,15,Oman,45.7820595042393,FedEx
2551,2022-04-02 18:03:12,7,10,Togo,51.60264880315351,Local Courier
2552,2021-03-06 23:24:28,12,4,Madagascar,93.28569808348512,DHL
2553,2022-12-10 20:45:56,8,9,Burundi,66.77615562567115,DHL
2554,2022-12-07 12:55:21,6,5,Tonga,32.90149359352462,FedEx
2555,2022-12-13 19:19:34,3,9,Nepal,75.67146196615836,DHL
2556,2022-11-16 15:27:12,10,18,Norway,52.10569868920675,DHL
2557,2023-02-09 17:43:20,5,16,Rwanda,90.96786034372549,FedEx
2558,2022-09-28 21:35:12,6,17,Guatemala,68.77172543533511,DHL
2559,2023-01-21 13:08:07,3,15,Wallis and Futuna,94.3755974955444,DHL
2560,2022-02-20 10:59:00,13,5,Italy,92.19036826865738,FedEx
2561,2023-08-05 09:01:40,11,6,Serbia,66.03224962492628,FedEx
2562,2023-09-16 23:51:57,6,7,Zambia,52.981064846231014,DHL
